838.	22.45060	66.25490
839.	22.49850	66.29770
840.	22.54650	66.34060
841.	22.59440	66.38350
842.	22.64230	66.42640
843.	22.66630	66.44790
844.	22.69020	66.46940
845.	22.73810	66.51240
846.	22.78600	66.55540
847.	22.83390	66.59850
848.	22.92950	66.68480
849.	22.97740	66.72790
850.	23.02520	66.77110
851.	23.07300	66.81440
852.	23.12080	66.85770
853.	23.16850	66.90100
854.	23.21630	66.94430
855.	23.26400	66.98770
856.	23.31170	67.03110
857.	23.35940	67.07450
858.	23.40710	67.11800
859.	23.45480	67.16150
860.	23.50250	67.20500
861.	23.55010	67.24860
862.	23.59780	67.29220
863.	23.64540	67.33590
864.	23.69300	67.37960
865.	23.74060	67.42330
866.	23.78810	67.46700
867.	23.83570	67.51080
868.	23.88330	67.55470
869.	23.93080	67.59850
870.	23.97830	67.64240
871.	24.02580	67.68630
872.	24.07330	67.73030
873.	24.12080	67.77430
874.	24.16820	67.81840
875.	24.21570	67.86240
876.	24.26310	67.90650
877.	24.28680	67.92860
878.	24.33420	67.97280
879.	24.45270	68.08340
880.	24.47640	68.10550
881.	24.47640	68.10550
882.	24.52370	68.14980
883.	24.57100	68.19420
884.	24.61830	68.23850
885.	24.66560	68.28300
886.	24.71290	68.32740
887.	24.76010	68.37190
888.	24.80740	68.41640
889.	24.85460	68.46100
890.	24.90180	68.50560
891.	24.94900	68.55020
892.	24.99620	68.59490
893.	25.04340	68.63960
894.	25.09060	68.68440
895.	25.13770	68.72920
896.	25.18480	68.77400
897.	25.23190	68.81890
898.	25.27900	68.86380
899.	25.32610	68.90880
900.	25.37310	68.95380
901.	25.42020	68.99880
902.	25.46720	69.04380
903.	25.51420	69.08890
904.	25.56120	69.13410
905.	25.60820	69.17930
906.	25.65520	69.22450
907.	25.70210	69.26970
908.	27.84250	71.39530
909.	30.57250	74.30820
